"unit_id","doc_id","unit_seq","country_iso3","jurisdiction","year","document_class","section_path","page_start","page_end","word_count","is_exec_summary","T1_surveillance","T2_executive","T3_infocontrol","T4_civilrights","T5_economic","T6_geopolitical","primary_theme","primary_score","secondary_theme","secondary_score","n_themes_nonzero","max_score","binding_status","confidence_level","flag_human_review","flag_reason","justification","codebook_version","codebook_sha256","prompt_version","prompt_sha256","model_id","effort","scoring_route","scored_at","run_id","input_tokens","output_tokens","cache_read_input_tokens","evidence_instrument","evidence_addressee","evidence_consequence","source_language","is_translation","regime_type","regime_source","regime_year"
"SGP_NAIS_2019_2AIANDWO_HUMANS_P35_35","SGP_NAIS_2019",58,"SGP","Singapore",2019,"C","2. AI and Work: Equal to the Task > Human Skills",35,35,110,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"aspirational","High","NO","None","The research findings -- ""AI disrupts jobs task by task and not job by job"", ""AI-enhanced human roles will emerge as well"", and the recommendation that ""employees must focus on enhancing their innately human skills"" -- are analytical conclusions about labour-market impact with no programme, funding or obligation attached (T5=1). No instrument, addressee or consequence appears on any theme.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_4AUTOMAT_KEYTHR_P35_35","SGP_NAIS_2019",59,"SGP","Singapore",2019,"C","4. Automation Needs You to Think More about > Key Thrust 4.2 Provide a top-class IP regime and accelerated patent initiatives",35,35,187,FALSE,0,2,0,0,2,2,"T2_executive",2,"T5_economic",2,3,2,"enacted","High","YES","Polysemic Uncertainty","""IPOS has also introduced the Accelerated Initiative for Artificial Intelligence (AI2), the world's fastest patent-acceleration programme that grants applicants an AI patent within six months"" is an operating administrative fast-track that compresses an otherwise-applicable examination process for a defined class of applications, which is the T2=2 anchor; the commitment to ""review Singapore's IP legislation to ensure that our laws support the development and commercialisation of new AI technologies"" reinforces the deregulatory direction without naming an override. IPOS International and the IP regime as industrial support are funded capacity (T5=2). ""A new ASPEC-AIM... initiative by the ASEAN IP offices also allows applicants to fast-track patent applications"" is a formalised cross-border programme (T6=2).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_4AUTOMAT_ALIBAB_P36_36","SGP_NAIS_2019",60,"SGP","Singapore",2019,"C","4. Automation Needs You to Think More about > Alibaba granted AI patent within three months",36,36,189,FALSE,0,2,0,0,2,1,"T2_executive",2,"T5_economic",2,3,2,"enacted","High","YES","Polysemic Uncertainty","The Alibaba case documents the AI2 fast-track in operation: the application ""was eligible for fast-track examination"" and led to ""the expedited grant of the patent within three months"" (T2=2, enacted -- an accelerated administrative pathway, not an override of the examination itself). IPOS's application portal and the acceleration scheme are industrial-support infrastructure (T5=2). ""Singapore plays a pivotal role as it facilitates our entry into markets of our interest rapidly"" is market-access framing quoted from the applicant, with no state control mechanism (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_INTERNAT_KEYTHR_P36_36","SGP_NAIS_2019",61,"SGP","Singapore",2019,"C","INTERNATIONAL COLLABORATION > Key Thrust 5.1 Contribute to global standards for AI-related policies",36,36,128,FALSE,0,0,0,0,1,2,"T6_geopolitical",2,"T5_economic",1,2,2,"directed","High","NO","None","""We will collaborate with influential industry advocates to apply these principles in industry, and work closely with key international organisations and standard-setting organisations such as the World Economic Forum (WEF), the OECD, the International Organisation for Standardisation (ISO), and the International Electrotechnical Commission (IEC) to participate in the standards setting and norm-shaping processes actively"" names the bodies and commits to active participation, which is the T6=2 anchor. ""An open and neutral platform where international researchers and businesses can work together"" is positioning without a domestic programme (T5=1). No control, exclusion or export instrument appears, so Theme 6 does not reach 3.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_INTERNAT_COLLAB_P37_37","SGP_NAIS_2019",62,"SGP","Singapore",2019,"C","INTERNATIONAL COLLABORATION > Collaboration with the WEF on the Model AI Governance Framework",37,37,123,FALSE,0,0,0,2,0,2,"T4_civilrights",2,"T6_geopolitical",2,2,2,"enacted","High","YES","Polysemic Uncertainty","""Singapore collaborated with the WEF Centre for the Fourth Industrial Revolution (C4IR) to enhance the Model AI Governance Framework and to promote its adoption"", with C4IR ""conducting industry workshops in San Francisco to solicit input"" -- an operating collaboration with a named international body (T6=2, enacted). The output ""will be incorporated into the Model AI Governance Framework"", maintaining a published institutional governance instrument (T4=2). The Framework provides ""useful examples and practices on responsible use of AI"" with no obligation or penalty, so it does not reach 3, and no domestic funding or capacity mechanism appears (T5=0).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_INTERNAT_INTERN_P37_37","SGP_NAIS_2019",63,"SGP","Singapore",2019,"C","INTERNATIONAL COLLABORATION > International Collaboration in AI research by AI Singapore",37,37,175,FALSE,0,0,0,1,2,2,"T5_economic",2,"T6_geopolitical",2,3,2,"enacted","High","YES","Polysemic Uncertainty","""In July 2018, AI Singapore, the French Institute for Research in Computer Science and Automation (INRIA), the French National Centre for Scientific Research (CNRS), and the French Institute of Health and Medical Research (INSERM) signed a Memorandum of Understanding on research collaboration in five focus areas"" -- a signed, formalised bilateral R&D instrument in force (T6=2, enacted), which is also funded research capacity (T5=2). Two of the five focus areas are ""Explainable AI"" and ""Privacy, Trust and Accountability in AI and Data Sharing"", named as research subjects rather than as obligations (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_SUSTAINA_P39_39","SGP_NAIS_2019",64,"SGP","Singapore",2019,"C","SUSTAINABLE SUCCESS",39,39,314,FALSE,0,0,0,1,2,1,"T5_economic",2,"T4_civilrights",1,3,2,"enacted","High","NO","None","""We have established a National AI Office under the Smart Nation and Digital Government Office"" which ""will set the national agenda for AI and catalyse efforts across research, industry, and Government stakeholders"" -- a standing institutional body in existence, alongside the announced first tranche of five National AI Projects and the government support avenues offered to firms (T5=2, enacted). ""Contribute to a trusted environment by adopting AI governance initiatives"" is an invitation to voluntary adoption with no obligation (T4=1). ""Both local and international investors can consider establishing an AI team in Singapore"" and deploying ""AI solutions in Singapore for the region"" is investment-attraction framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS_2019_SUSTAINA_CONCLU_P39_39","SGP_NAIS_2019",65,"SGP","Singapore",2019,"C","SUSTAINABLE SUCCESS > Conclusion",39,39,108,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"aspirational","High","NO","None","""We will develop and implement the National AI Strategy iteratively, to respond to the rapidly changing technology landscape"" and ""we will continue to embark on more National AI Projects and adjust the enablers as we learn through implementation"" is a statement of method with no new instrument, budget or implementing body (T5=1). The closing appeal for a whole-of-nation effort creates no obligation and engages no other theme.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_P07_07","SGP_NAIS2_2023",1,"SGP","Singapore",2023,"C","Introduction",7,7,161,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"aspirational","High","NO","None","Scene-setting on the arrival of generative AI. The only thematic content is the observation that Singaporeans ""already frequently interact with digital technologies to transact with the Government and businesses, and are also digitally engaged at work"", which is economic and digital-adoption context with no programme attached (T5=1). The unit raises ""questions around the risks and responsibilities"" without naming a mechanism, an addressee or a consequence on any theme.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_6INTRO_P08_08","SGP_NAIS2_2023",2,"SGP","Singapore",2023,"C","Introduction > 6 | INTRODUCTION",8,8,172,FALSE,0,0,1,1,1,0,"T3_infocontrol",1,"T5_economic",1,3,1,"aspirational","High","NO","None","""We must invest in it to unlock the next frontier of economic growth... This requires investments in our people, enterprises, and digital infrastructure"" is stated as conviction rather than as a funded programme (T5=1). Naming ""the misuse of AI to amplify harms (e.g. scams, cyberattacks, and mis/disinformation) across society, especially toward vulnerable groups"" is a statement of concern about the information environment with no mechanism attached, which is the T3=1 anchor. ""Steer AI for the Public Good"" and protection of vulnerable groups is protective rhetoric without an enforceable right (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_INTROD_P09_09","SGP_NAIS2_2023",3,"SGP","Singapore",2023,"C","Introduction > INTRODUCTION | 7",9,9,127,FALSE,1,0,0,2,2,0,"T5_economic",2,"T4_civilrights",2,3,2,"enacted","High","YES","Polysemic Uncertainty","""We have committed more than S$500 million through AI Singapore (AISG) under the Research, Innovation and Enterprise (RIE) 2020 and 2025 plans"" is a named, funded, operating programme (T5=2, binding_status enacted). The Model AI Governance Framework (2019) and AI Verify, ""an AI governance testing framework and software toolkit"", are institutional testing toolkits, which is the T4=2 anchor precisely; they are voluntary and open source, so they do not reach 3. ""National AI Projects in areas like Education, Healthcare, and Safety and Security"" names a security domain without describing any programme, budget or target, so Theme 1 registers only at 1.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_8INTRO_P10_10","SGP_NAIS2_2023",4,"SGP","Singapore",2023,"C","Introduction > 8 | INTRODUCTION",10,10,173,FALSE,2,0,1,1,2,2,"T1_surveillance",2,"T5_economic",2,5,2,"enacted","Moderate","YES","Polysemic Uncertainty","""We also use AI to support immigration and customs clearance"" describes an operating system that screens travellers -- individuals -- at the national border, which is the T1=2 anchor for automated border screening in operation (binding_status enacted). Adaptive learning systems in schools, chronic health management in hospitals, and the ecosystem figures for research faculty, R&D teams and start-ups are operating funded capacity (T5=2), and active participation in GPAI, the WEF AI Governance Alliance and the UN High-Level Advisory Body is formalised international engagement (T6=2). ""Detect and deter online scams"" shapes what content reaches users but targets fraud rather than speech or narrative, so it registers at the low end of Theme 3 (T3=1); advocacy for ""the responsible and ethical use of AI"" is rhetorical (T4=1). Confidence is Moderate because the immigration clearance system is named in a single clause without operational detail; flagged on the mandatory T1 trigger.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_INTROD_P11_11","SGP_NAIS2_2023",5,"SGP","Singapore",2023,"C","Introduction > INTRODUCTION | 9",11,11,213,FALSE,0,0,1,1,1,1,"T3_infocontrol",1,"T5_economic",1,4,1,"aspirational","High","NO","None","The unit is diagnostic. ""The current inscrutability of large language models (LLMs), which calls into question the validity, credibility, and legality of their output"" is a concern about explainability and legality with no mechanism attached (T4=1), and the same clause treats the credibility of model output as an information-integrity problem without proposing any obligation (T3=1). Scarcity of ""resources and talent for AI"" and competition from ""other smaller countries"" is competitiveness framing (T5=1, T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_10INTR_P12_12","SGP_NAIS2_2023",6,"SGP","Singapore",2023,"C","Introduction > 10 | INTRODUCTION",12,12,158,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"aspirational","High","NO","None","The three shifts -- ""From Opportunity to Necessity"", ""From Local to Global"", ""From Projects to Systems"" -- are stated as orientations for the strategy with no instrument, budget or implementing body (T5=1). ""Singapore should be well-connected to global innovation networks"" and ""must contribute to AI breakthroughs and products that the world values"" is international competitiveness rhetoric (T6=1). No obligation is created on any party.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INTRODUC_INTROD_P13_13","SGP_NAIS2_2023",7,"SGP","Singapore",2023,"C","Introduction > INTRODUCTION | 11",13,13,125,FALSE,0,1,0,0,1,1,"T2_executive",1,"T5_economic",1,3,1,"aspirational","High","NO","None","""Our pro-innovation and business-friendly operating environment"" states a light-touch regulatory posture as a national advantage without naming any exemption, sandbox or waiver, which is the T2=1 anchor. ""Successful track record in transforming our economy"" and ""a major business hub"" is economic vision (T5=1); ""trusted global partner"" and ""working together with our international network of friends and partners"" is diplomatic framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_STRATEGY_OURVIS_P15_15","SGP_NAIS2_2023",8,"SGP","Singapore",2023,"C","Strategy 2.0 > Our Vision and Goals",15,15,144,FALSE,0,0,0,1,1,0,"T5_economic",1,"T4_civilrights",1,2,1,"aspirational","High","NO","None","""Harness AI for the Public Good"", addressing ""population health and climate change"", and being ""the great equaliser"" are vision statements with no programme (T5=1). ""Raise up individuals, businesses, and communities to use AI with confidence, discernment, and trust"" is empowerment rhetoric without an enforceable right, oversight body or liability (T4=1). Neither goal names an instrument or an addressee.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_STRATEGY_OURPLA_P16_16","SGP_NAIS2_2023",9,"SGP","Singapore",2023,"C","Strategy 2.0 > Our Plans",16,16,212,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"aspirational","Moderate","NO","None","The unit sets out the architecture of the strategy -- three Systems, ten Enablers, fifteen Actions ""over the next 3-5 years"" -- but names no budget, grant, statute or implementing body, so it sits at vision level rather than at the funded-programme anchor (T5=1). ""We will attract more top-tier researchers and engineers to work with and from Singapore"" is talent-competition framing (T6=1). Confidence is Moderate because the unit is a table of contents for mechanisms described elsewhere.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_ACTIVITY_AITRAI_P19_20","SGP_NAIS2_2023",10,"SGP","Singapore",2023,"C","Activity Drivers > AI Trailblazers",19,20,311,FALSE,0,0,1,0,2,0,"T5_economic",2,"T3_infocontrol",1,2,2,"enacted","High","NO","None","AI Trailblazers was ""launched"" in July 2023 by MCI, DISG and SNDGO with Google Cloud, giving businesses and agencies ""free access to Google Cloud's AI toolsets for up to three months, with the aim of generating 100 Generative AI use cases in 100 days"" -- an operating, resourced programme with named implementing bodies (T5=2, enacted). Its ""innovation sandbox"" is a prototyping environment, not a regulatory sandbox suspending any requirement, so Theme 2 stays 0. ""Trust and Safety"" is listed as a Smart Nation priority domain without any described mechanism (T3=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_ACTIVITY_AITRAI_P20_20","SGP_NAIS2_2023",11,"SGP","Singapore",2023,"C","Activity Drivers > AI Trailblazers",20,20,117,FALSE,0,0,0,1,2,0,"T5_economic",2,"T4_civilrights",1,2,2,"directed","High","NO","None","""We will invest in cross-cutting areas that can accelerate the development and deployment of AI solutions across all domains"" and ""we will double down on three specific themes -- Reasoning AI, Resource-Efficient AI, and Responsible AI"" is a directed research investment programme (T5=2). Responsible AI appears as a research theme aimed at making AI ""trusted"", not as an audit, right or liability regime (T4=1). No content, surveillance or cross-border mechanism appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INDUSTRY_P22_22","SGP_NAIS2_2023",12,"SGP","Singapore",2023,"C","Industry",22,22,263,FALSE,0,1,0,0,2,1,"T5_economic",2,"T2_executive",1,3,2,"directed","High","NO","None","""The Government has a key role in curating the right incentives (e.g. targeted grants), resources (e.g. compute and talent), regulatory frameworks, and partners"", with a ""sector-specific, use case-centric approach"" focused on Leading Economic Sectors, is funded industrial policy with named levers (T5=2). Curating ""regulatory frameworks"" to anchor innovation is pro-innovation regulatory posture with no exemption or override named (T2=1). ""Attracting best-in-class companies to Singapore"" and ""Singapore's economic competitiveness"" is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INDUSTRY_ANCHOR_P23_23","SGP_NAIS2_2023",13,"SGP","Singapore",2023,"C","Industry > Action 1 > Anchor new AI Centres of Excellence (CoEs) across",23,23,162,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","Action 1 commits to ""attract and anchor new AI CoEs in Singapore-based companies"" and to ""explore establishing a new model of Sectoral AI CoEs"", working with Industry Champions to identify sector use cases -- a named institutional programme with a defined structure (T5=2). Attracting leading-edge producers to locate in Singapore is investment competition without any export control or exclusion (T6=1). No obligation with a consequence attaches to any party.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INDUSTRY_AMERIC_P24_24","SGP_NAIS2_2023",14,"SGP","Singapore",2023,"C","Industry > Action 1 > Anchor new AI Centres of Excellence (CoEs) across > American Express Decision Science CoE",24,24,135,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"enacted","High","NO","None","A feature story recording that American Express ""set up a Decision Science CoE in Singapore"" in December 2022 and expanded it in November 2023 -- an operating investment that evidences the industrial strategy (T5=2, enacted). The CoE performs ""credit and fraud risk model development"" and customer personalisation, which is risk-scoring of individuals but by a private firm for commercial purposes; Theme 1 covers state monitoring of persons, so this does not engage it. No governance, content or cross-border mechanism appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_INDUSTRY_STRENG_P25_25","SGP_NAIS2_2023",15,"SGP","Singapore",2023,"C","Industry > Action 2 > Strengthen our AI start-up ecosystem, including",25,25,112,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","Action 2 commits to ""strengthen the AI start-up ecosystem along several pillars"", attracting venture builders and accelerator programmes that ""will provide the capital, business and technical expertise, infrastructure, and market networks"" (T5=2, a named action with defined instruments). ""Nurture globally-oriented AI innovators to create intellectual property and scale to more markets"" is export-oriented competitiveness framing without any control or exclusion (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_GOVERNME_ONESER_P26_27","SGP_NAIS2_2023",16,"SGP","Singapore",2023,"C","Government > OneService Chatbot",26,27,302,FALSE,1,0,0,0,2,0,"T5_economic",2,"T1_surveillance",1,2,2,"enacted","Moderate","NO","None","The Municipal Services Office and GovTech ""launched the OneService chatbot"", an operating AI system that classifies citizen complaints and routes them to agencies, alongside a commitment to ""develop, deploy, and integrate more useful and powerful AI-enabled products"" across the Public Service (T5=2, enacted). One named specialised example is ""detecting anomalies in financial statements and transactions to assist anti-money laundering efforts"", which applies anomaly detection to the financial activity of persons; it appears as an illustration with no programme, budget or implementing body, so Theme 1 registers at 1. The chatbot itself collects complaints volunteered by citizens about municipal conditions and is service delivery, not monitoring.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_GOVERNME_IMPROV_P27_28","SGP_NAIS2_2023",17,"SGP","Singapore",2023,"C","Government > Action 3 > Improve Public Service productivity, with new value",27,28,314,FALSE,0,1,0,0,2,0,"T5_economic",2,"T2_executive",1,2,2,"enacted","High","NO","None","Pair is an operating LLM suite that ""thousands of public servants regularly access"", and Action 3 commits the Government to ""coordinate the resources needed to support public sector AI adoption"", including ""central funding to support or scale-up novel and impactful use cases, facilitating cross-agency data sharing, providing access to high-performance compute"" and targeted AI literacy courses (T5=2, enacted). ""Issuing facilitative policy guidelines"" signals a pro-innovation regulatory posture without naming any exemption, waiver or override (T2=1). Cross-agency data sharing is described as an internal government enabler with no described subject or target, so it does not by itself engage Theme 1.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_RESEARCH_P29_29","SGP_NAIS2_2023",18,"SGP","Singapore",2023,"C","Research",29,29,155,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"aspirational","High","NO","None","The unit sets out why a research community matters -- technical heft, commercial spin-offs, ""well-paying jobs, start-up growth, and sophisticated venture capital investments"" -- and closes with the intention to ""take a pragmatic yet bold approach to building up and sustaining our leadership in select areas of AI research"", with no budget, grant or implementing body named (T5=1). The comparison with Silicon Valley, Beijing, Boston, Montreal, Seattle and Toronto and the reference to ""an enduring competitive advantage in AI for Singapore"" is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
